stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
8324,,"Kooperatyvo st.",,54.80180,25.25981,http://www.stops.lt/vilnius/index.html#stop/5202,,
8325,,"Kooperatyvo st.",,54.80123,25.26007,http://www.stops.lt/vilnius/index.html#stop/5201,,
8472,,"Vanaginės žiedas",,54.78109,25.27316,http://www.stops.lt/vilnius/index.html#stop/5206,,
5975,,"Čekėnų st.",,54.59265,25.33948,http://www.stops.lt/vilnius/index.html#stop/4322,,
5976,,"Čekėnų st.",,54.59302,25.33798,http://www.stops.lt/vilnius/index.html#stop/4321,,
5978,,"Rudamina",,54.59135,25.34825,http://www.stops.lt/vilnius/index.html#stop/4320,,
5973,,"Rudaminos paukštynas",,54.59464,25.32951,http://www.stops.lt/vilnius/index.html#stop/4324,,
5974,,"Rudaminos paukštynas",,54.59484,25.32915,http://www.stops.lt/vilnius/index.html#stop/4323,,
5981,,"Draugystės st.",,54.59598,25.36412,http://www.stops.lt/vilnius/index.html#stop/4318,,
5982,,"Draugystės st.",,54.59592,25.36351,http://www.stops.lt/vilnius/index.html#stop/4317,,
6260,,"Mechanikų st.",,54.60968,25.25171,http://www.stops.lt/vilnius/index.html#stop/2708,,
6261,,"Mechanikų st.",,54.60974,25.25153,http://www.stops.lt/vilnius/index.html#stop/2709,,
6257,,"Salininkai",,54.60609,25.25036,http://www.stops.lt/vilnius/index.html#stop/2710,,
6263,,"Salininkų žiedas",,54.61419,25.25197,http://www.stops.lt/vilnius/index.html#stop/2706,,
6264,,"Salininkų žiedas",,54.61403,25.25182,http://www.stops.lt/vilnius/index.html#stop/2707,,
6972,,"Kelmijos sodai",,54.60789,25.24404,http://www.stops.lt/vilnius/index.html#stop/5137,,
6973,,"Kelmijos sodai",,54.60828,25.24382,http://www.stops.lt/vilnius/index.html#stop/5136,,
6253,,"Melioratorių st.",,54.60512,25.26033,http://www.stops.lt/vilnius/index.html#stop/2713,,
6254,,"Melioratorių st.",,54.60525,25.25838,http://www.stops.lt/vilnius/index.html#stop/2712,,
6246,,"Pervaža",,54.60948,25.27456,http://www.stops.lt/vilnius/index.html#stop/2715,,
6247,,"Pervaža",,54.60923,25.27467,http://www.stops.lt/vilnius/index.html#stop/4008,,
4705,,"Raistelių miškas",,54.61127,25.23016,http://www.stops.lt/vilnius/index.html#stop/5145,,
4706,,"Raistelių miškas",,54.61112,25.23105,http://www.stops.lt/vilnius/index.html#stop/5146,,
6243,,"Sakalaičių st.",,54.61463,25.27557,http://www.stops.lt/vilnius/index.html#stop/2638,,
6244,,"Sakalaičių st.",,54.61421,25.27568,http://www.stops.lt/vilnius/index.html#stop/4007,,
6256,,"Salininkai",,54.60566,25.25161,http://www.stops.lt/vilnius/index.html#stop/2711,,
6240,,"Salininkų sodai",,54.61803,25.28348,http://www.stops.lt/vilnius/index.html#stop/2637,,
6241,,"Salininkų sodai",,54.61823,25.28465,http://www.stops.lt/vilnius/index.html#stop/4006,,
6248,,"Vilniaus st.",,54.60566,25.26949,http://www.stops.lt/vilnius/index.html#stop/2714,,
6249,,"Vilniaus st.",,54.60611,25.27069,http://www.stops.lt/vilnius/index.html#stop/2815,,
9757,,"Avinėlių st.",,54.60153,25.27409,http://www.stops.lt/vilnius/index.html#stop/2732,,
9759,,"Avinėlių st.",,54.60117,25.27397,http://www.stops.lt/vilnius/index.html#stop/2733,,
9740,,"Salininkai",,54.60621,25.25050,http://www.stops.lt/vilnius/index.html#stop/2731,,
8329,,"Pupinė",,54.62137,25.29469,http://www.stops.lt/vilnius/index.html#stop/2646,,
8330,,"Pupinė",,54.62153,25.29581,http://www.stops.lt/vilnius/index.html#stop/2647,,
9003,,"Salininkai",,54.60589,25.24960,http://www.stops.lt/vilnius/index.html#stop/2719,,
370,,"Bajorų sodai",,54.75765,25.25659,http://www.stops.lt/vilnius/index.html#stop/2105,,
6778,,"Akademijos st.",,54.75262,25.27066,http://www.stops.lt/vilnius/index.html#stop/2107,,
6774,,"Maumedžių st.",,54.74065,25.26436,http://www.stops.lt/vilnius/index.html#stop/2131,,
6775,,"Maumedžių st.",,54.74108,25.26437,http://www.stops.lt/vilnius/index.html#stop/2132,,
7980,,"Akademijos st.",,54.75382,25.27011,http://www.stops.lt/vilnius/index.html#stop/2143,,
8084,,"Geležinio Vilko st.",,54.75677,25.27172,http://www.stops.lt/vilnius/index.html#stop/2145,,
6503,,"Žaliųjų Ežerų st.",,54.74837,25.27911,http://www.stops.lt/vilnius/index.html#stop/2116,,
7046,,"Jono Kairiūkščio st.",,54.75712,25.27013,http://www.stops.lt/vilnius/index.html#stop/2110,,
7047,,"Jono Kairiūkščio st.",,54.75705,25.27026,http://www.stops.lt/vilnius/index.html#stop/2109,,
1115,,"Visoriai",,54.75773,25.26482,http://www.stops.lt/vilnius/index.html#stop/2111,,
7968,,"Akademijos st.",,54.75352,25.26838,http://www.stops.lt/vilnius/index.html#stop/2144,,
7052,,"Chemijos institutas",,54.75385,25.26385,http://www.stops.lt/vilnius/index.html#stop/2133,,
6783,,"Molėtų plentas",,54.75031,25.27754,http://www.stops.lt/vilnius/index.html#stop/2118,,
7094,,"Vanaginė",,54.77369,25.27198,http://www.stops.lt/vilnius/index.html#stop/5107,,
7095,,"Vanaginė",,54.77539,25.27291,http://www.stops.lt/vilnius/index.html#stop/5106,,
7826,,"Muzikų st.",,54.75921,25.28157,http://www.stops.lt/vilnius/index.html#stop/2134,,
7827,,"Muzikų st.",,54.75832,25.28103,http://www.stops.lt/vilnius/index.html#stop/2135,,
6526,,"Santariškės",,54.75200,25.27979,http://www.stops.lt/vilnius/index.html#stop/2121,,
6532,,"Santariškės",,54.75286,25.28031,http://www.stops.lt/vilnius/index.html#stop/2122,,
7828,,"Santariškių žiedas",,54.76359,25.28252,http://www.stops.lt/vilnius/index.html#stop/2136,,
7830,,"Santariškių žiedas",,54.76370,25.28215,http://www.stops.lt/vilnius/index.html#stop/2137,,
6533,,"Vaikų ligoninė",,54.75633,25.28131,http://www.stops.lt/vilnius/index.html#stop/2123,,
7831,,"Vaikų ligoninė",,54.75551,25.28054,http://www.stops.lt/vilnius/index.html#stop/2138,,
6525,,"Žaliųjų Ežerų st.",,54.75062,25.27982,http://www.stops.lt/vilnius/index.html#stop/2120,,
6794,,"Petro Baublio st.",,54.75150,25.28655,http://www.stops.lt/vilnius/index.html#stop/2125,,
6795,,"Petro Baublio st.",,54.75183,25.28788,http://www.stops.lt/vilnius/index.html#stop/2127,,
6791,,"Žaliųjų Ežerų st.",,54.74967,25.28111,http://www.stops.lt/vilnius/index.html#stop/2119,,
8326,,"Akademijos st.",,54.75258,25.27258,http://www.stops.lt/vilnius/index.html#stop/2141,,
8327,,"Molėtų plentas",,54.74975,25.27810,http://www.stops.lt/vilnius/index.html#stop/2117,,
8323,,"Geležinio Vilko st.",,54.75753,25.27231,http://www.stops.lt/vilnius/index.html#stop/2146,,
8716,,"Vaikų ligoninė",,54.75613,25.28085,http://www.stops.lt/vilnius/index.html#stop/2147,,
7278,,"Karaliaus Mindaugo tiltas",,54.68818,25.28902,http://www.stops.lt/vilnius/index.html#stop/0441,,
6714,,"Aušros vartai",,54.67368,25.28949,http://www.stops.lt/vilnius/index.html#stop/0416,,
5892,,"Bernardinų sodas",,54.68497,25.29110,http://www.stops.lt/vilnius/index.html#stop/0432,,
5893,,"Bernardinų sodas",,54.68472,25.29025,http://www.stops.lt/vilnius/index.html#stop/0431,,
5355,,"Bazilijonų st.",,54.67408,25.28657,http://www.stops.lt/vilnius/index.html#stop/5153,,
5430,,"Gėlių st.",,54.67428,25.28370,http://www.stops.lt/vilnius/index.html#stop/0412,,
5605,,"Trakų st.",,54.68004,25.27628,http://www.stops.lt/vilnius/index.html#stop/0408,,
5941,,"Pelesos st.",,54.67108,25.29127,http://www.stops.lt/vilnius/index.html#stop/1302,,
5942,,"Pelesos st.",,54.67140,25.29175,http://www.stops.lt/vilnius/index.html#stop/1303,,
5944,,"Stadionas",,54.66756,25.29710,http://www.stops.lt/vilnius/index.html#stop/1305,,
5945,,"Stadionas",,54.66848,25.29639,http://www.stops.lt/vilnius/index.html#stop/1304,,
407,,"Dailės akademija",,54.68212,25.29297,http://www.stops.lt/vilnius/index.html#stop/0429,,
5894,,"Dailės akademija",,54.68381,25.29286,http://www.stops.lt/vilnius/index.html#stop/0430,,
7123,,"Užupio st.",,54.67994,25.29236,http://www.stops.lt/vilnius/index.html#stop/0427,,
7124,,"Užupio st.",,54.67991,25.29266,http://www.stops.lt/vilnius/index.html#stop/0426,,
5358,,"Aušros vartai",,54.67467,25.29261,http://www.stops.lt/vilnius/index.html#stop/0417,,
6574,,"Polocko st.",,54.68270,25.31266,http://www.stops.lt/vilnius/index.html#stop/0436,,
6008,,"Panevėžio st.",,54.66793,25.28368,http://www.stops.lt/vilnius/index.html#stop/0529,,
6009,,"Panevėžio st.",,54.66814,25.28476,http://www.stops.lt/vilnius/index.html#stop/1509,,
6005,,"Pelesos st.",,54.67085,25.28921,http://www.stops.lt/vilnius/index.html#stop/0528,,
6006,,"Pelesos st.",,54.67091,25.28961,http://www.stops.lt/vilnius/index.html#stop/1301,,
5339,,"Reformatų st.",,54.68117,25.27731,http://www.stops.lt/vilnius/index.html#stop/0407,,
5432,,"Reformatų st.",,54.68149,25.27740,http://www.stops.lt/vilnius/index.html#stop/0406,,
6834,,"Rūdninkų st.",,54.67454,25.28492,http://www.stops.lt/vilnius/index.html#stop/0413,,
5345,,"Trakų st.",,54.67934,25.27802,http://www.stops.lt/vilnius/index.html#stop/0409,,
5346,,"Trakų st.",,54.67899,25.27851,http://www.stops.lt/vilnius/index.html#stop/0410,,
5349,,"Vingriai",,54.67665,25.28086,http://www.stops.lt/vilnius/index.html#stop/0411,,
5902,,"Bernardinų kapinės",,54.68145,25.30538,http://www.stops.lt/vilnius/index.html#stop/0434,,
5904,,"Bernardinų st.",,54.68200,25.31198,http://www.stops.lt/vilnius/index.html#stop/0435,,
5901,,"Užupis",,54.68121,25.30076,http://www.stops.lt/vilnius/index.html#stop/0433,,
5360,,"Misionierių st.",,54.67658,25.29720,http://www.stops.lt/vilnius/index.html#stop/0420,,
5428,,"Misionierių st.",,54.67662,25.29652,http://www.stops.lt/vilnius/index.html#stop/0421,,
946,,"Subačiaus st.",,54.67723,25.30249,http://www.stops.lt/vilnius/index.html#stop/0423,,
5362,,"Subačiaus st.",,54.67701,25.30362,http://www.stops.lt/vilnius/index.html#stop/0422,,
5854,,"Zarasų st.",,54.67624,25.31040,http://www.stops.lt/vilnius/index.html#stop/1201,,
5855,,"Zarasų st.",,54.67658,25.30940,http://www.stops.lt/vilnius/index.html#stop/1202,,
5771,,"Kalnų parkas",,54.68938,25.29450,http://www.stops.lt/vilnius/index.html#stop/0403,,
6573,,"Kalnų parkas",,54.68965,25.29581,http://www.stops.lt/vilnius/index.html#stop/0404,,
5768,,"Šv. Petro ir Povilo bažnyčia",,54.69301,25.30313,http://www.stops.lt/vilnius/index.html#stop/0401,,
5770,,"Šv. Petro ir Povilo bažnyčia",,54.69275,25.30315,http://www.stops.lt/vilnius/index.html#stop/0402,,
5900,,"Vilnios st.",,54.68024,25.29365,http://www.stops.lt/vilnius/index.html#stop/0428,,
7840,,"Gervėčių st.",,54.67383,25.29903,http://www.stops.lt/vilnius/index.html#stop/0443,,
7841,,"Gervėčių st.",,54.67365,25.29757,http://www.stops.lt/vilnius/index.html#stop/0444,,
9013,,"Rotušė",,54.67823,25.28634,http://www.stops.lt/vilnius/index.html#stop/0247,,
8821,,"Ramybės st.",,54.67215,25.29896,http://www.stops.lt/vilnius/index.html#stop/0445,,
9012,,"Vokiečių st.",,54.68057,25.28274,http://www.stops.lt/vilnius/index.html#stop/0245,,
393,,"Buivydiškių st.",,54.71394,25.23743,http://www.stops.lt/vilnius/index.html#stop/1910,,
394,,"Buivydiškių st.",,54.71322,25.23789,http://www.stops.lt/vilnius/index.html#stop/1909,,
855,,"Rygos st.",,54.71575,25.23211,http://www.stops.lt/vilnius/index.html#stop/1911,,
5074,,"Vaikų kaimas",,54.70949,25.24035,http://www.stops.lt/vilnius/index.html#stop/1908,,
6933,,"Gelvonėlio st.",,54.71443,25.25677,http://www.stops.lt/vilnius/index.html#stop/1924,,
6934,,"Gelvonėlio st.",,54.71505,25.25741,http://www.stops.lt/vilnius/index.html#stop/1925,,
6928,,"Gelvonų st.",,54.71764,25.25763,http://www.stops.lt/vilnius/index.html#stop/1927,,
6929,,"Gelvonų st.",,54.71838,25.25767,http://www.stops.lt/vilnius/index.html#stop/1928,,
3512,,"Šeškinės kalvos",,54.71157,25.25700,http://www.stops.lt/vilnius/index.html#stop/1930,,
6478,,"Čiobiškio st.",,54.71893,25.23200,http://www.stops.lt/vilnius/index.html#stop/3219,,
6479,,"Čiobiškio st.",,54.71946,25.23292,http://www.stops.lt/vilnius/index.html#stop/1913,,
5067,,"Rygos st.",,54.71687,25.23153,http://www.stops.lt/vilnius/index.html#stop/1912,,
6477,,"Rygos st.",,54.71560,25.23019,http://www.stops.lt/vilnius/index.html#stop/1802,,
6937,,"Šeškinės kalvos",,54.71085,25.25622,http://www.stops.lt/vilnius/index.html#stop/1931,,
7017,,"Šeškinės kalvos",,54.71109,25.25819,http://www.stops.lt/vilnius/index.html#stop/1923,,
904,,"Siesikų st.",,54.70980,25.24424,http://www.stops.lt/vilnius/index.html#stop/1906,,
905,,"Siesikų st.",,54.70985,25.24636,http://www.stops.lt/vilnius/index.html#stop/1905,,
1069,,"Vaikų kaimas",,54.70877,25.24118,http://www.stops.lt/vilnius/index.html#stop/1907,,
6940,,"Paberžės st.",,54.71616,25.25481,http://www.stops.lt/vilnius/index.html#stop/1926,,
6941,,"Paberžės st.",,54.71617,25.25358,http://www.stops.lt/vilnius/index.html#stop/1929,,
5209,,"Dūkštų st.",,54.71500,25.24638,http://www.stops.lt/vilnius/index.html#stop/1918,,
7003,,"Dūkštų st.",,54.71486,25.24528,http://www.stops.lt/vilnius/index.html#stop/1917,,
733,,"Musninkų st.",,54.71665,25.24386,http://www.stops.lt/vilnius/index.html#stop/1920,,
5206,,"Musninkų st.",,54.71690,25.24484,http://www.stops.lt/vilnius/index.html#stop/1933,,
5208,,"Musninkų st.",,54.71662,25.24452,http://www.stops.lt/vilnius/index.html#stop/1919,,
1042,,"Ukmergės st.",,54.71319,25.25155,http://www.stops.lt/vilnius/index.html#stop/1922,,
5214,,"Šeškinė",,54.70963,25.25157,http://www.stops.lt/vilnius/index.html#stop/1903,,
5290,,"Šeškinė",,54.70976,25.25213,http://www.stops.lt/vilnius/index.html#stop/1902,,
986,,"Šeškinės poliklinika",,54.71606,25.24745,http://www.stops.lt/vilnius/index.html#stop/1921,,
5452,,"Šeškinės poliklinika",,54.71545,25.24715,http://www.stops.lt/vilnius/index.html#stop/1932,,
1039,,"Ukmergės st.",,54.71245,25.24974,http://www.stops.lt/vilnius/index.html#stop/1916,,
5212,,"Ukmergės st.",,54.71194,25.24942,http://www.stops.lt/vilnius/index.html#stop/1915,,
5294,,"Ukmergės st.",,54.71201,25.24880,http://www.stops.lt/vilnius/index.html#stop/1914,,
5985,,"Skaidiškės",,54.60586,25.38366,http://www.stops.lt/vilnius/index.html#stop/4313,,
5986,,"Skaidiškės",,54.60651,25.38366,http://www.stops.lt/vilnius/index.html#stop/4314,,
6137,,"Skaidiškės",,54.60582,25.38275,http://www.stops.lt/vilnius/index.html#stop/4316,,
5988,,"Skaidiškių žiedas",,54.60943,25.38599,http://www.stops.lt/vilnius/index.html#stop/4312,,
863,,"Skaistės st.",,54.60573,25.39316,http://www.stops.lt/vilnius/index.html#stop/4315,,
6844,,"Broniaus Laurinavičiaus skveras",,54.70419,25.28405,http://www.stops.lt/vilnius/index.html#stop/0914,,
5351,,"Giedraičių st.",,54.70734,25.28494,http://www.stops.lt/vilnius/index.html#stop/0707,,
6845,,"Giedraičių st.",,54.70804,25.28550,http://www.stops.lt/vilnius/index.html#stop/0916,,
7850,,"Giedraičių st.",,54.70763,25.28508,http://www.stops.lt/vilnius/index.html#stop/0707a,,
5481,,"Pramogų arena",,54.71448,25.28668,http://www.stops.lt/vilnius/index.html#stop/0709,,
5861,,"Pramogų arena",,54.71619,25.28693,http://www.stops.lt/vilnius/index.html#stop/0802,,
5347,,"Tauragnų st.",,54.71169,25.28630,http://www.stops.lt/vilnius/index.html#stop/0708,,
5469,,"Tauragnų st.",,54.71234,25.28672,http://www.stops.lt/vilnius/index.html#stop/0803,,
5467,,"Žalgirio st.",,54.70308,25.28353,http://www.stops.lt/vilnius/index.html#stop/0705,,
6788,,"Žalgirio st.",,54.70436,25.28434,http://www.stops.lt/vilnius/index.html#stop/0915,,
5498,,"Žalgirio st.",,54.70390,25.28302,http://www.stops.lt/vilnius/index.html#stop/0706,,
8460,,"Ozo žiedas",,54.71465,25.27770,http://www.stops.lt/vilnius/index.html#stop/0825,,
8462,,"Ozo žiedas",,54.71539,25.27730,http://www.stops.lt/vilnius/index.html#stop/0827,,
7615,,"Raudonbalė",,54.74949,25.18092,http://www.stops.lt/vilnius/index.html#stop/3910,,
8045,,"Laidagaliai",,54.74679,25.19024,http://www.stops.lt/vilnius/index.html#stop/5008,,
8046,,"Laidagaliai",,54.74669,25.19071,http://www.stops.lt/vilnius/index.html#stop/5009,,
8043,,"Tarandė",,54.74935,25.20792,http://www.stops.lt/vilnius/index.html#stop/5006,,
8044,,"Tarandė",,54.74930,25.20739,http://www.stops.lt/vilnius/index.html#stop/5007,,
8047,,"Tomo Žebrausko st.",,54.74830,25.20057,http://www.stops.lt/vilnius/index.html#stop/5010,,
8048,,"Tomo Žebrausko st.",,54.74813,25.20004,http://www.stops.lt/vilnius/index.html#stop/5011,,
7081,,"Bukiškių st.",,54.75758,25.20566,http://www.stops.lt/vilnius/index.html#stop/5005,,
7078,,"Medelynas",,54.75095,25.21377,http://www.stops.lt/vilnius/index.html#stop/5003,,
7079,,"Medelynas",,54.74959,25.21489,http://www.stops.lt/vilnius/index.html#stop/5004,,
7076,,"Pavilionys",,54.74187,25.22410,http://www.stops.lt/vilnius/index.html#stop/5001,,
7077,,"Pavilionys",,54.74197,25.22351,http://www.stops.lt/vilnius/index.html#stop/5002,,
8447,,"Kelmiškių st.",,54.74913,25.17853,http://www.stops.lt/vilnius/index.html#stop/5014,,
8444,,"Pagrandos st.",,54.74617,25.18268,http://www.stops.lt/vilnius/index.html#stop/5012,,
8445,,"Pagrandos st.",,54.74607,25.18262,http://www.stops.lt/vilnius/index.html#stop/5013,,
7062,,"Eduardo Andrė st.",,54.62894,25.10773,http://www.stops.lt/vilnius/index.html#stop/3101,,
4516,,"Trakų Vokė",,54.62400,25.11253,http://www.stops.lt/vilnius/index.html#stop/3109,,
7059,,"Trakų Vokė",,54.62368,25.11000,http://www.stops.lt/vilnius/index.html#stop/3106,,
4456,,"Gunkliškių st.",,54.62719,25.10132,http://www.stops.lt/vilnius/index.html#stop/3105,,
7724,,"Bičiulių st.",,54.60393,25.13419,http://www.stops.lt/vilnius/index.html#stop/3110,,
7725,,"Bičiulių st.",,54.60320,25.13492,http://www.stops.lt/vilnius/index.html#stop/3111,,
3572,,"Daniliškės",,54.60096,25.13817,http://www.stops.lt/vilnius/index.html#stop/3104,,
7804,,"Emilijos Pliaterytės st.",,54.61751,25.11650,http://www.stops.lt/vilnius/index.html#stop/3112,,
7805,,"Emilijos Pliaterytės st.",,54.61694,25.11685,http://www.stops.lt/vilnius/index.html#stop/3113,,
7068,,"Juodbaliai",,54.61193,25.12099,http://www.stops.lt/vilnius/index.html#stop/3102,,
7069,,"Juodbaliai",,54.61181,25.12099,http://www.stops.lt/vilnius/index.html#stop/3103,,
4506,,"Juozo Tiškevičiaus st.",,54.62135,25.11329,http://www.stops.lt/vilnius/index.html#stop/3107,,
4507,,"Juozo Tiškevičiaus st.",,54.62198,25.11288,http://www.stops.lt/vilnius/index.html#stop/3108,,
7726,,"Metropolis",,54.60829,25.12929,http://www.stops.lt/vilnius/index.html#stop/3114,,
7727,,"Metropolis",,54.60861,25.12894,http://www.stops.lt/vilnius/index.html#stop/3115,,
6966,,"Ąžuolijai",,54.62186,25.24387,http://www.stops.lt/vilnius/index.html#stop/2704,,
6968,,"Ąžuolijai",,54.62168,25.24273,http://www.stops.lt/vilnius/index.html#stop/5117,,
6963,,"Eišiškių sodai",,54.62740,25.24954,http://www.stops.lt/vilnius/index.html#stop/2702,,
6964,,"Eišiškių sodai",,54.62625,25.24947,http://www.stops.lt/vilnius/index.html#stop/2703,,
6974,,"Raisteliai",,54.61123,25.21761,http://www.stops.lt/vilnius/index.html#stop/5108,,
6975,,"Raisteliai",,54.61139,25.21812,http://www.stops.lt/vilnius/index.html#stop/5109,,
6967,,"Ąžuolijai",,54.62026,25.24455,http://www.stops.lt/vilnius/index.html#stop/2705,,
6956,,"Dieveniškių st.",,54.63385,25.24939,http://www.stops.lt/vilnius/index.html#stop/2717,,
6957,,"Dieveniškių st.",,54.63397,25.24880,http://www.stops.lt/vilnius/index.html#stop/2716,,
6959,,"Užusienis",,54.63298,25.23943,http://www.stops.lt/vilnius/index.html#stop/2701,,
5756,,"Šaltinio st.",,54.60146,25.18236,http://www.stops.lt/vilnius/index.html#stop/2816,,
5757,,"Šaltinio st.",,54.60171,25.18311,http://www.stops.lt/vilnius/index.html#stop/2817,,
3575,,"Vaidotai",,54.59882,25.17651,http://www.stops.lt/vilnius/index.html#stop/2501,,
9773,,"Krantinės st.",,54.60426,25.19148,http://www.stops.lt/vilnius/index.html#stop/2824,,
9732,,"Vėjo st.",,54.59700,25.17573,http://www.stops.lt/vilnius/index.html#stop/2502,,
6907,,"Balžio st.",,54.79301,25.42879,http://www.stops.lt/vilnius/index.html#stop/3546,,
7471,,"Balžio st.",,54.79288,25.42904,http://www.stops.lt/vilnius/index.html#stop/3559,,
7470,,"Balžio žiedas",,54.79415,25.43671,http://www.stops.lt/vilnius/index.html#stop/3558,,
6905,,"Miškas",,54.78336,25.40428,http://www.stops.lt/vilnius/index.html#stop/3544,,
6906,,"Miškas",,54.78313,25.40360,http://www.stops.lt/vilnius/index.html#stop/3545,,
4426,,"Svajonių st.",,54.74068,25.31455,http://www.stops.lt/vilnius/index.html#stop/3554,,
5491,,"Oskaro Milašiaus st.",,54.72783,25.31438,http://www.stops.lt/vilnius/index.html#stop/3501,,
6084,,"Grybautojų st.",,54.73295,25.31820,http://www.stops.lt/vilnius/index.html#stop/3514,,
6080,,"Lakštingalų st.",,54.72995,25.32866,http://www.stops.lt/vilnius/index.html#stop/3517,,
6082,,"Žuvėdrų st.",,54.73140,25.32414,http://www.stops.lt/vilnius/index.html#stop/3515,,
6083,,"Žuvėdrų st.",,54.73133,25.32467,http://www.stops.lt/vilnius/index.html#stop/3516,,
7936,,"Laurų st.",,54.78954,25.38333,http://www.stops.lt/vilnius/index.html#stop/3560,,
6110,,"Lizdeikos st.",,54.72872,25.31366,http://www.stops.lt/vilnius/index.html#stop/3502,,
6109,,"Rato st.",,54.73082,25.30869,http://www.stops.lt/vilnius/index.html#stop/3503,,
6163,,"Antaviliai",,54.79863,25.39775,http://www.stops.lt/vilnius/index.html#stop/3547,,
6164,,"Antaviliai",,54.79822,25.39651,http://www.stops.lt/vilnius/index.html#stop/3548,,
6165,,"Antavilių žiedas",,54.79980,25.39922,http://www.stops.lt/vilnius/index.html#stop/3549,,
6140,,"Ežerėlių st.",,54.73855,25.34438,http://www.stops.lt/vilnius/index.html#stop/3522,,
6142,,"Ežerėlių st.",,54.73784,25.34252,http://www.stops.lt/vilnius/index.html#stop/3521,,
3610,,"Jono Biliūno st.",,54.79425,25.39154,http://www.stops.lt/vilnius/index.html#stop/3550,,
6162,,"Jono Biliūno st.",,54.79369,25.39077,http://www.stops.lt/vilnius/index.html#stop/3551,,
6154,,"Karačiūnai",,54.77234,25.38218,http://www.stops.lt/vilnius/index.html#stop/3540,,
6155,,"Karačiūnai",,54.77306,25.38303,http://www.stops.lt/vilnius/index.html#stop/3541,,
950,,"Kiškių st.",,54.73457,25.33814,http://www.stops.lt/vilnius/index.html#stop/3520,,
6141,,"Kiškių st.",,54.73383,25.33664,http://www.stops.lt/vilnius/index.html#stop/3519,,
6079,,"Lakštingalų st.",,54.72880,25.32883,http://www.stops.lt/vilnius/index.html#stop/1123,,
6081,,"Lakštingalų st.",,54.72998,25.33112,http://www.stops.lt/vilnius/index.html#stop/3518,,
6143,,"Nugalėtojų st.",,54.74176,25.34931,http://www.stops.lt/vilnius/index.html#stop/3553,,
6144,,"Nugalėtojų st.",,54.74172,25.34857,http://www.stops.lt/vilnius/index.html#stop/3552,,
6159,,"Šilas",,54.78210,25.38345,http://www.stops.lt/vilnius/index.html#stop/3542,,
6160,,"Šilas",,54.78313,25.38376,http://www.stops.lt/vilnius/index.html#stop/3543,,
6148,,"Smėlynė",,54.75471,25.36580,http://www.stops.lt/vilnius/index.html#stop/3537,,
6149,,"Smėlynė",,54.75437,25.36489,http://www.stops.lt/vilnius/index.html#stop/3536,,
6146,,"Turniškių miškas",,54.74815,25.35776,http://www.stops.lt/vilnius/index.html#stop/3534,,
6147,,"Turniškių miškas",,54.74838,25.35849,http://www.stops.lt/vilnius/index.html#stop/3535,,
6152,,"Veržuvos st.",,54.76149,25.37262,http://www.stops.lt/vilnius/index.html#stop/3538,,
6153,,"Veržuvos st.",,54.76224,25.37405,http://www.stops.lt/vilnius/index.html#stop/3539,,
976,,"Aukštoji Veržuva",,54.74999,25.42812,http://www.stops.lt/vilnius/index.html#stop/3533,,
6901,,"Vaguva",,54.74711,25.41714,http://www.stops.lt/vilnius/index.html#stop/3532,,
6902,,"Vaguva",,54.74725,25.41687,http://www.stops.lt/vilnius/index.html#stop/3531,,
6100,,"Bruknių st.",,54.74351,25.30352,http://www.stops.lt/vilnius/index.html#stop/3507,,
1028,,"Turniškės",,54.74512,25.32753,http://www.stops.lt/vilnius/index.html#stop/3510,,
6107,,"1-asis paplūdimys",,54.73311,25.29605,http://www.stops.lt/vilnius/index.html#stop/3504,,
6104,,"2-asis paplūdimys",,54.74239,25.29460,http://www.stops.lt/vilnius/index.html#stop/3506,,
6106,,"Vaidilutės st.",,54.73604,25.29455,http://www.stops.lt/vilnius/index.html#stop/3505,,
6087,,"Grybautojų st.",,54.73330,25.31756,http://www.stops.lt/vilnius/index.html#stop/3513,,
6090,,"Mėlynių st.",,54.73969,25.31569,http://www.stops.lt/vilnius/index.html#stop/3512,,
6095,,"Meškeriotojų st.",,54.74585,25.31977,http://www.stops.lt/vilnius/index.html#stop/3509,,
6096,,"Meškeriotojų st.",,54.74621,25.32017,http://www.stops.lt/vilnius/index.html#stop/3508,,
8025,,"Birelių žiedas",,54.82340,25.33043,http://www.stops.lt/vilnius/index.html#stop/2245,,
8094,,"Chemijos institutas",,54.75508,25.26182,http://www.stops.lt/vilnius/index.html#stop/2106,,
6816,,"Naujoji st.",,54.76332,25.34632,http://www.stops.lt/vilnius/index.html#stop/2224,,
6817,,"Naujoji st.",,54.76349,25.34598,http://www.stops.lt/vilnius/index.html#stop/2225,,
6820,,"Ožkiniai",,54.76718,25.36150,http://www.stops.lt/vilnius/index.html#stop/2217,,
6821,,"Ožkiniai",,54.76706,25.36011,http://www.stops.lt/vilnius/index.html#stop/2216,,
1144,,"Ožkinių žiedas",,54.76844,25.36646,http://www.stops.lt/vilnius/index.html#stop/2218,,
6818,,"Staviškės",,54.76398,25.35276,http://www.stops.lt/vilnius/index.html#stop/2215,,
6819,,"Staviškės",,54.76345,25.35162,http://www.stops.lt/vilnius/index.html#stop/2214,,
8012,,"Gulbinų st.",,54.80584,25.31892,http://www.stops.lt/vilnius/index.html#stop/2233,,
